PassengerId,Survived,Name,Age,SibSp,Parch,Ticket,Fare,Sex_male,Embarked_Q,Embarked_S,Pclass_2,Pclass_3
759,0,"Theobald, Mr. Thomas Leonard",0.4219653179190751,0.0,0.0,363294,0.12384615384615387,True,False,True,False,True
761,0,"Garfirth, Mr. John",0.34656948982156316,0.0,0.0,358585,0.2230769230769231,True,False,True,False,True
762,0,"Nirva, Mr. Iisakki Antino Aijo",0.5099271173661725,0.0,0.0,SOTON/O2 3101272,0.10961538461538461,True,False,True,False,True
763,1,"Barah, Mr. Hanna Assi",0.24604171902488062,0.0,0.0,2663,0.11121846153846154,True,False,False,False,True
765,0,"Eklund, Mr. Hans Linus",0.19577783362653933,0.0,0.0,347074,0.11961538461538462,True,False,True,False,True
767,0,"Brewe, Dr. Arthur Jackson",0.34656948982156316,0.0,0.0,112379,0.6092307692307692,True,False,False,False,False
768,0,"Mangan, Miss. Mary",0.3779844181955265,0.0,0.0,364850,0.11923076923076924,False,True,False,False,True
769,0,"Moran, Mr. Daniel J",0.34656948982156316,0.2,0.0,371110,0.37153846153846154,True,True,False,False,True
770,0,"Gronnestad, Mr. Daniel Danielsen",0.39683337521990447,0.0,0.0,8471,0.12865384615384617,True,False,True,False,True
771,0,"Lievens, Mr. Rene Aime",0.2963056044232219,0.0,0.0,345781,0.14615384615384616,True,False,True,False,True
772,0,"Jensen, Mr. Niels Peder",0.5978889168132697,0.0,0.0,350047,0.12083384615384615,True,False,True,False,True
773,0,"Mack, Mrs. (Mary)",0.7109826589595376,0.0,0.0,S.O./P.P. 3,0.16153846153846155,False,False,True,True,False
774,0,"Elias, Mr. Dibo",0.34656948982156316,0.0,0.0,2674,0.11115384615384616,True,False,False,False,True
775,1,"Hocking, Mrs. Elizabeth (Eliza Needs)",0.6732847449107816,0.2,0.5,29105,0.35384615384615387,False,False,True,True,False
776,0,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",0.22090977632571,0.0,0.0,347078,0.11923076923076924,True,False,True,False,True
777,0,"Tobin, Mr. Roger",0.34656948982156316,0.0,0.0,383121,0.11923076923076924,True,True,False,False,True
778,1,"Emanuel, Miss. Virginia Ethel",0.05755214878110078,0.0,0.0,364516,0.19192307692307692,False,False,True,False,True
779,0,"Kilgannon, Mr. Thomas J",0.34656948982156316,0.0,0.0,36865,0.11903846153846154,True,True,False,False,True
781,1,"Ayoub, Miss. Banoura",0.15807991957778336,0.0,0.0,2687,0.11121846153846154,False,False,False,False,True
782,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",0.20834380497612465,0.2,0.0,17474,0.8769230769230769,False,False,True,False,False
783,0,"Long, Mr. Milton Clyde",0.35913546117114853,0.0,0.0,113501,0.46153846153846156,True,False,True,False,False
784,0,"Johnston, Mr. Andrew G",0.34656948982156316,0.2,0.3333333333333333,W./C. 6607,0.3607692307692308,True,False,True,False,True
785,0,"Ali, Mr. William",0.3088715757728072,0.0,0.0,SOTON/O.Q. 3101312,0.10846153846153847,True,False,True,False,True
786,0,"Harmer, Mr. Abraham (David Lishin)",0.3088715757728072,0.0,0.0,374887,0.11153846153846154,True,False,True,False,True
787,1,"Sjoblom, Miss. Anna Sofia",0.22090977632571,0.0,0.0,3101265,0.11532,False,False,True,False,True
788,0,"Rice, Master. George Hugh",0.09525006282985675,0.8,0.16666666666666666,382652,0.4480769230769231,True,True,False,False,True
789,1,"Dean, Master. Bertram Vere",0.007288263382759488,0.2,0.3333333333333333,C.A. 2315,0.31653846153846155,True,False,True,False,True
791,0,"Keane, Mr. Andrew ""Andy""",0.34656948982156316,0.0,0.0,12460,0.11923076923076924,True,True,False,False,True
792,0,"Gaskell, Mr. Alfred",0.19577783362653933,0.0,0.0,239865,0.4,True,False,True,True,False
794,0,"Hoyt, Mr. William Fisher",0.34656948982156316,0.0,0.0,PC 17600,0.47224307692307693,True,False,False,False,False
795,0,"Dantcheff, Mr. Ristiu",0.3088715757728072,0.0,0.0,349203,0.12147384615384617,True,False,True,False,True
796,0,"Otter, Mr. Richard",0.4847951746670017,0.0,0.0,28213,0.2,True,False,True,True,False
797,1,"Leader, Dr. Alice (Farnham)",0.610454888162855,0.0,0.0,17465,0.3989107692307693,False,False,True,False,False
798,1,"Osman, Mrs. Mara",0.38426740387031916,0.0,0.0,349244,0.13358923076923077,False,False,True,False,True
799,0,"Ibrahim Shawah, Mr. Yousseff",0.37170143252073384,0.0,0.0,2685,0.11121846153846154,True,False,False,False,True
800,0,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",0.37170143252073384,0.2,0.16666666666666666,345773,0.37153846153846154,False,False,True,False,True
801,0,"Ponesell, Mr. Martin",0.4219653179190751,0.0,0.0,250647,0.2,True,False,True,True,False
802,1,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",0.38426740387031916,0.2,0.16666666666666666,C.A. 31921,0.40384615384615385,False,False,True,True,False
804,1,"Thomas, Master. Assad Alexander",0.0,0.0,0.16666666666666666,2625,0.13102615384615385,True,False,False,False,True
805,1,"Hedman, Mr. Oskar Arvid",0.33400351847197784,0.0,0.0,347089,0.10730769230769231,True,False,True,False,True
806,0,"Johansson, Mr. Karl Johan",0.38426740387031916,0.0,0.0,347063,0.11961538461538462,True,False,True,False,True
807,0,"Andrews, Mr. Thomas Jr",0.4847951746670017,0.0,0.0,112050,0.0,True,False,True,False,False
808,0,"Pettersson, Miss. Ellen Natalia",0.22090977632571,0.0,0.0,347087,0.11961538461538462,False,False,True,False,True
809,0,"Meyer, Mr. August",0.4847951746670017,0.0,0.0,248723,0.2,True,False,True,True,False
810,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",0.4093993465694898,0.2,0.0,113806,0.816923076923077,False,False,True,False,False
811,0,"Alexander, Mr. William",0.32143754712239253,0.0,0.0,3474,0.12134615384615385,True,False,True,False,True
812,0,"Lester, Mr. James",0.4847951746670017,0.0,0.0,A/4 48871,0.37153846153846154,True,False,True,False,True
813,0,"Slemen, Mr. Richard James",0.4345312892686604,0.0,0.0,28206,0.16153846153846155,True,False,True,True,False
814,0,"Andersson, Miss. Ebba Iris Alfrida",0.0701181201306861,0.8,0.3333333333333333,347082,0.48115384615384615,False,False,True,False,True
815,0,"Tomlin, Mr. Ernest Portage",0.3779844181955265,0.0,0.0,364499,0.12384615384615387,True,False,True,False,True
816,0,"Fry, Mr. Richard",0.34656948982156316,0.0,0.0,112058,0.0,True,False,True,False,False
817,0,"Heininen, Miss. Wendla Maria",0.2837396330736366,0.0,0.0,STON/O2. 3101290,0.12192307692307693,False,False,True,False,True
818,0,"Mallet, Mr. Albert",0.38426740387031916,0.2,0.16666666666666666,S.C./PARIS 2079,0.5692953846153846,True,False,False,True,False
819,0,"Holm, Mr. John Fredrik Alexander",0.5350590600653431,0.0,0.0,C 7075,0.09923076923076923,True,False,True,False,True
820,0,"Skoog, Master. Karl Thorsten",0.12038200552902739,0.6000000000000001,0.3333333333333333,347088,0.42923076923076925,True,False,True,False,True
822,1,"Lulic, Mr. Nikola",0.33400351847197784,0.0,0.0,315098,0.13326923076923078,True,False,True,False,True
823,0,"Reuchlin, Jonkheer. John George",0.4722292033174164,0.0,0.0,19972,0.0,True,False,True,False,False
824,1,"Moor, Mrs. (Beila)",0.33400351847197784,0.0,0.16666666666666666,392096,0.19192307692307692,False,False,True,False,True
825,0,"Panula, Master. Urho Abraham",0.01985423473234481,0.8,0.16666666666666666,3101295,0.6105769230769231,True,False,True,False,True
826,0,"Flynn, Mr. John",0.34656948982156316,0.0,0.0,368323,0.10692307692307693,True,True,False,False,True
827,0,"Lam, Mr. Len",0.34656948982156316,0.0,0.0,1601,0.8691661538461539,True,False,True,False,True
828,1,"Mallet, Master. Andre",0.007288263382759488,0.0,0.3333333333333333,S.C./PARIS 2079,0.5692953846153846,True,False,False,True,False
829,1,"McCormack, Mr. Thomas Joseph",0.34656948982156316,0.0,0.0,367228,0.11923076923076924,True,True,False,False,True
831,1,"Yasbeck, Mrs. Antoni (Selini Alexander)",0.18321186227695402,0.2,0.0,2659,0.2223723076923077,False,False,False,False,True
832,1,"Richards, Master. George Sibley",0.005152048253329982,0.2,0.16666666666666666,29106,0.2884615384615385,True,False,True,True,False
833,0,"Saad, Mr. Amin",0.34656948982156316,0.0,0.0,2671,0.11121846153846154,True,False,False,False,True
834,0,"Augustsson, Mr. Albert",0.2837396330736366,0.0,0.0,347468,0.12083384615384615,True,False,True,False,True
835,0,"Allum, Mr. Owen George",0.22090977632571,0.0,0.0,2223,0.12769230769230772,True,False,True,False,True
837,0,"Pasic, Mr. Jakob",0.2586076903744659,0.0,0.0,315097,0.13326923076923078,True,False,True,False,True
838,0,"Sirota, Mr. Maurice",0.34656948982156316,0.0,0.0,392092,0.12384615384615387,True,False,True,False,True
839,1,"Chip, Mr. Chang",0.39683337521990447,0.0,0.0,1601,0.8691661538461539,True,False,True,False,True
840,1,"Marechal, Mr. Pierre",0.34656948982156316,0.0,0.0,11774,0.45692307692307693,True,False,False,False,False
841,0,"Alhomaki, Mr. Ilmari Rudolf",0.24604171902488062,0.0,0.0,SOTON/O2 3101287,0.12192307692307693,True,False,True,False,True
842,0,"Mudd, Mr. Thomas Charles",0.19577783362653933,0.0,0.0,S.O./P.P. 3,0.16153846153846155,True,False,True,True,False
843,1,"Serepeca, Miss. Augusta",0.37170143252073384,0.0,0.0,113798,0.47692307692307695,False,False,False,False,False
844,0,"Lemberopolous, Mr. Peter L",0.4282483035938678,0.0,0.0,2683,0.09903846153846155,True,False,False,False,True
845,0,"Culumovic, Mr. Jeso",0.20834380497612465,0.0,0.0,315090,0.13326923076923078,True,False,True,False,True
846,0,"Abbing, Mr. Anthony",0.5224930887157577,0.0,0.0,C.A. 5547,0.11615384615384616,True,False,True,False,True
848,0,"Markoff, Mr. Marin",0.4345312892686604,0.0,0.0,349213,0.12147384615384617,True,False,False,False,True
849,0,"Harper, Rev. John",0.34656948982156316,0.0,0.16666666666666666,248727,0.5076923076923077,True,False,True,True,False
851,0,"Andersson, Master. Sigvard Harald Elias",0.04498617743151546,0.8,0.3333333333333333,347082,0.48115384615384615,True,False,True,False,True
852,0,"Svensson, Mr. Johan",0.9246041719024881,0.0,0.0,347060,0.11961538461538462,True,False,True,False,True
853,0,"Boulos, Miss. Nourelain",0.10781603417944208,0.2,0.16666666666666666,2678,0.23455076923076923,False,False,False,False,True
854,1,"Lines, Miss. Mary Conover",0.19577783362653933,0.0,0.16666666666666666,PC 17592,0.6061538461538462,False,False,True,False,False
855,0,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",0.5476250314149284,0.2,0.0,244252,0.4,False,False,True,True,False
856,1,"Aks, Mrs. Sam (Leah Rosen)",0.22090977632571,0.0,0.16666666666666666,392091,0.14384615384615385,False,False,True,False,True
858,1,"Daly, Mr. Peter Denis ",0.6355868308620256,0.0,0.0,113055,0.4084615384615385,True,False,True,False,False
859,1,"Baclini, Mrs. Solomon (Latifa Qurban)",0.2963056044232219,0.0,0.5,2666,0.29628153846153843,False,False,False,False,True
860,0,"Razi, Mr. Raihed",0.34656948982156316,0.0,0.0,2629,0.11121846153846154,True,False,False,False,True
861,0,"Hansen, Mr. Claus Peter",0.5099271173661725,0.4,0.0,350026,0.21705076923076924,True,False,True,False,True
862,0,"Giles, Mr. Frederick Edward",0.2586076903744659,0.2,0.0,28134,0.17692307692307693,True,False,True,True,False
863,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",0.5978889168132697,0.0,0.0,17466,0.3989107692307693,False,False,True,False,False
865,0,"Gill, Mr. John William",0.2963056044232219,0.0,0.0,233866,0.2,True,False,True,True,False
866,1,"Bystrom, Mrs. (Karolina)",0.5224930887157577,0.0,0.0,236852,0.2,False,False,True,True,False
867,1,"Duran y More, Miss. Asuncion",0.33400351847197784,0.2,0.0,SC/PARIS 2149,0.21320461538461538,False,False,False,True,False
868,0,"Roebling, Mr. Washington Augustus II",0.38426740387031916,0.0,0.0,PC 17590,0.7768584615384616,True,False,True,False,False
869,0,"van Melkebeke, Mr. Philemon",0.34656948982156316,0.0,0.0,345777,0.14615384615384616,True,False,True,False,True
870,1,"Johnson, Master. Harold Theodor",0.04498617743151546,0.2,0.16666666666666666,347742,0.17128153846153849,True,False,True,False,True
871,0,"Balkic, Mr. Cerin",0.32143754712239253,0.0,0.0,349248,0.12147384615384617,True,False,True,False,True
872,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",0.5853229454636844,0.2,0.16666666666666666,11751,0.8085261538461539,False,False,True,False,False
873,0,"Carlsson, Mr. Frans Olof",0.4093993465694898,0.0,0.0,695,0.07692307692307693,True,False,True,False,False
874,0,"Vander Cruyssen, Mr. Victor",0.5853229454636844,0.0,0.0,345765,0.13846153846153847,True,False,True,False,True
875,1,"Abelson, Mrs. Samuel (Hannah Wizosky)",0.34656948982156316,0.2,0.0,P/PP 3381,0.36923076923076925,False,False,False,True,False
876,1,"Najib, Miss. Adele Kiamie ""Jane""",0.18321186227695402,0.0,0.0,2667,0.11115384615384616,False,False,False,False,True
877,0,"Gustafsson, Mr. Alfred Ossian",0.24604171902488062,0.0,0.0,7534,0.15147384615384618,True,False,True,False,True
878,0,"Petroff, Mr. Nedelio",0.2334757476752953,0.0,0.0,349212,0.12147384615384617,True,False,True,False,True
879,0,"Laleff, Mr. Kristo",0.34656948982156316,0.0,0.0,349217,0.12147384615384617,True,False,True,False,True
881,1,"Shelley, Mrs. William (Imanita Parrish Hall)",0.3088715757728072,0.0,0.16666666666666666,230433,0.4,False,False,True,True,False
882,0,"Markun, Mr. Johann",0.4093993465694898,0.0,0.0,349257,0.12147384615384617,True,False,True,False,True
883,0,"Dahlberg, Miss. Gerda Ulrika",0.2711736617240512,0.0,0.0,7552,0.16179538461538462,False,False,True,False,True
884,0,"Banfield, Mr. Frederick James",0.34656948982156316,0.0,0.0,C.A./SOTON 34068,0.16153846153846155,True,False,True,True,False
885,0,"Sutehall, Mr. Henry Jr",0.3088715757728072,0.0,0.0,SOTON/OQ 392076,0.10846153846153847,True,False,True,False,True
886,0,"Rice, Mrs. William (Margaret Norton)",0.4847951746670017,0.0,0.8333333333333333,382652,0.4480769230769231,False,True,False,False,True
887,0,"Montvila, Rev. Juozas",0.33400351847197784,0.0,0.0,211536,0.2,True,False,True,True,False
888,1,"Graham, Miss. Margaret Edith",0.2334757476752953,0.0,0.0,112053,0.46153846153846156,False,False,True,False,False
889,0,"Johnston, Miss. Catherine Helen ""Carrie""",0.34656948982156316,0.2,0.3333333333333333,W./C. 6607,0.3607692307692308,False,False,True,False,True
890,1,"Behr, Mr. Karl Howell",0.32143754712239253,0.0,0.0,111369,0.46153846153846156,True,False,False,False,False
891,0,"Dooley, Mr. Patrick",0.39683337521990447,0.0,0.0,370376,0.11923076923076924,True,True,False,False,True
